location,TU.ID,TU.type,alt_TSS..TU.type...an.or.n.,genes,Sense.tags,genename,Annotation..cyanobase.,Entrez_GeneID,X15C,X42C,X.CO2,Darkness,X.Fe,Hl,X.N,X.P,Exp..p.,Stat..p.,Median
Chr,TU1916,an,alt,0,sll1376,sll1376,bifunctional sterol desaturase.short chain dehydrogenase,955001,336,400,364,56,675,669,376,408,483,45,388
Chr,TU1906,ga,,2,"sll1380, sll1381","sll1380, sll1381","periplasmic protein, function unknown, hypothetical protein","955004, 953092",3308,2902,2589,505,1902,1061,5007,2678,324,1531,2245.5
Chr,TU1901,ga,,1,sll1384,sll1384,similar to DnaJ protein,953073,8676,5503,6462,12335,3225,4252,3350,7239,2515,8196,5982.5
Chr,TU1894,g,,1,sll1386,sll1386,hypothetical protein,953091,527,1601,1016,75,1093,1206,1355,1339,527,540,1054.5
Chr,TU1889,g,,2,"sll1388, sll1389","sll1388, sll1389","hypothetical protein, hypothetical protein","953112, 955015",4554,10240,6347,673,9708,7919,10804,7647,6712,5089,7179.5
Chr,TU54,g,,1,sll1392,sll1392,transcriptional regulator,952575,0,267,153,37,198,525,339,213,82,135,175.5
Chr,TU1624,ga,,1,sll1426,sll1426,unknown protein,954672,1390,1935,1630,75,4693,1719,3426,1980,3888,495,1827
Chr,TU1018,g,,1,sll1456,sll1456,unknown protein,954108,911,100,364,19,1672,1435,301,679,1223,45,521.5
Chr,TU3570,gai,,2,"sll1485, sll1486","sll1485, sll1486","hypothetical protein, hypothetical protein","951969, 952000",815,267,479,37,605,374,1280,252,271,180,322.5
Chr,TU3559,g,,2,"sll1488, sll1489","sll1488, cpmA","hypothetical protein, circadian phase modifier CpmA homolog","952130, 952091",431,67,153,37,627,772,565,330,1810,180,380.5
Chr,TU3557,ga,,1,sll1491,sll1491,beta transducin-like-protein,952007,2253,3269,1994,168,1029,609,1242,3319,416,901,1135.5
Chr,TU3543,ga,,1,sll1496,sll1496,mannose-1-phosphate guanyltransferase,952012,1630,1067,978,131,1409,959,1280,951,2175,766,1022.5
Chr,TU457,ga,,1,sll1507,sll1507,salt-induced periplasmic protein,953627,911,2602,3336,0,2020,923,5157,3105,1583,630,1801.5
Chr,TU447,ga,,1,sll1512,sll1512,hypothetical protein,953617,767,200,959,112,354,392,979,912,150,630,511
Chr,TU437,i,,0,sll1516,sll1516,hypothetical protein ,953611,48,33,19,0,96,121,0,78,672,0,40.5
Chr,TU438,ga,,1,sll1516,sll1516,hypothetical protein,953611,815,634,1285,280,1114,1381,640,757,1513,135,786
Chr,TU2137,g,,1,sll1526,sll1526,hypothetical protein,952933,7430,700,2224,19,4147,3836,791,2115,2912,270,2169.5
Chr,TU2107,ga,,1,sll1541,sll1541,"lignostilbene-alpha,beta-dioxygenase",952958,1342,67,115,75,852,1037,264,58,147,90,131
Chr,TU3653,ga,,1,sll1544,sll1544,two-component response regulator NarL subfamily,951938,5656,1301,3106,187,1736,1140,3313,4522,575,946,1518.5
Chr,TU3642,g,,1,sll1547,sll1547,Holliday junction resolvase,952246,96,0,173,150,182,193,188,175,826,0,174
Chr,TU3631,ga,,1,sll1549,sll1549,salt-enhanced periplasmic protein,951949,0,33,115,19,4683,36,0,0,14,0,16.5
Chr,TU749,ga,,1,sll1568,sll1568,fibrillin,953868,767,901,1246,1607,2245,3402,715,1688,3037,2207,1647.5
Chr,TU704,ga,,1,sll1584,sll1584,ferredoxin like protein,953842,1342,67,211,0,139,308,339,97,75,0,118
Chr,TU1496,g,,2,"sll1611, sll1612","sll1611, folC","unknown protein, folylpolyglutamate synthase","954561, 954560",1678,100,383,0,750,422,2221,815,348,90,402.5
Chr,TU1361,ga,,1,sll1620,sll1620,hypothetical protein,954412,383,67,518,0,750,657,903,505,548,45,511.5
Chr,TU1359,ga,,1,sll1621,sll1621,AhpC/TSA family protein,954410,32548,52266,31561,208348,47074,152945,14606,39397,25006,5989,35972.5
Chr,TU1356,g,,1,sll1623,sll1623,ABC transporter ATP-binding protein,954407,1294,400,499,0,938,645,1280,466,215,135,482.5
Chr,TU519,g,,1,sll1642,sll1642,hypothetical protein,953682,336,33,58,19,530,416,113,97,143,0,105
Chr,TU515,ga,,1,sll1643,sll1643,hypothetical protein,953679,2445,767,997,112,2165,1146,2522,2077,1133,630,1139.5
Chr,TU509,ga,,1,sll1647,sll1647,probable phosphinothricin N-acetyltransferase,953674,815,300,786,56,1029,887,1129,1204,432,135,800.5
Chr,TU268,ga,,1,sll1656,sll1656,hypothetical protein,953449,17401,11474,13805,1533,10576,8546,15359,12984,4340,6710,11025
Chr,TU251,ga,,1,sll1665,sll1665,unknown protein,953439,3212,2168,4353,0,5979,4433,8056,11412,9774,1531,4393
Chr,TU233,g,,1,sll1675,sll1675,hypothetical protein,953420,719,133,940,56,1216,977,1543,699,1010,90,829.5
Chr,TU230,g,,2,"sll1677, sll1678","sll1677, sll1678","similar to spore maturation protein B, similar to spore maturation protein A","953418, 953417",288,334,96,37,423,470,640,699,1003,225,378.5
Chr,TU213,ga,,1,sll1686,sll1686,hypothetical protein,953400,288,300,537,37,418,362,828,737,370,225,366
Chr,TU215,an,alt,0,sll1686,sll1686,hypothetical protein,953400,288,100,288,19,193,362,75,116,768,45,154.5
Chr,TU1324,g,,1,sll1697,sll1697,hypothetical protein,954375,2205,834,1322,0,1993,2142,2673,854,996,630,1159
Chr,TU1312,ga,,1,sll1708,sll1708,two-component response regulator NarL subfamily,954365,383,700,1994,37,804,573,1581,3028,1223,225,752
Chr,TU978,i,,0,sll1717,sll1717,unknown protein ,954076,1438,400,1074,131,2631,2485,2296,1417,887,721,1245.5
Chr,TU979,i,,0,sll1717,sll1717,unknown protein ,954076,96,0,173,0,220,127,866,136,317,45,131.5
Chr,TU962,g,,1,sll1722,sll1722,hypothetical protein,954066,3979,901,3471,75,6879,1146,6324,3416,802,1171,2293.5
Chr,TU954,ga,,1,sll1730,sll1730,unknown protein,954059,48,500,115,37,123,169,226,213,58,0,119
Chr,TU948,ga,,1,sll1736,sll1736,hypothetical protein,954054,1678,2335,1400,262,2315,2219,678,2251,2208,540,1943
Chr,TU1280,g,,1,sll1755,sll1755,unknown protein,954337,575,0,96,0,396,470,226,116,288,0,171
Chr,TU1271,ga,,1,sll1757,sll1757,hypothetical protein,954330,4842,733,1151,19,2181,3040,1619,2173,1404,360,1511.5
Chr,TU1263,g,,1,sll1763,sll1763,unknown protein,954320,48,4036,249,37,123,66,339,116,29,45,91
Chr,TU863,ga,,1,sll1791,sll1791,transposase,953986,48,67,249,37,177,90,38,233,546,225,133.5
Chr,TU828,ga,,1,sll1825,sll1825,short chain dehydrogenase,953939,192,167,1246,56,970,434,866,640,365,495,464.5
Chr,TU621,g,,1,sll1830,sll1830,unknown protein,953767,4075,300,2473,37,1800,549,3651,2407,2177,721,1988.5
Chr,TU608,ga,,1,sll1834,sll1834,hypothetical protein,953758,719,1834,1189,19,2432,2720,1656,1184,3678,135,1422.5
Chr,TU610,an,alt,0,sll1834,sll1834,hypothetical protein,953758,4602,267,2090,635,3113,3625,5647,6307,4668,315,3369
Chr,TU602,ga,,1,sll1837,sll1837,"periplasmic protein, function unknown",953753,4698,2535,5273,93,6070,6182,10540,5473,14901,2927,5373
Chr,TU2332,g,,1,sll1845,sll1845,hypothetical protein,952822,2493,1434,1323,93,2004,1279,2484,1456,3762,811,1445
Chr,TU2315,ga,,1,sll1858,sll1858,unknown protein,952840,15675,2101,8437,56,15039,11122,11632,9257,7621,3017,8847
Chr,TU2304,g,,1,sll1862,sll1862,unknown protein,952844,33747,3335,12041,3158,212454,13546,15999,4988,18443,11438,12793.5
Chr,TU2305,n,alt,0,sll1862,sll1862,unknown protein,952844,48,0,19,0,1098,72,0,0,36,0,9.5
Chr,TU2303,ga,,1,sll1863,sll1863,unknown protein,954983,431,267,345,56,43,6,414,58,0,675,162.5
Chr,TU1872,g,,1,sll1873,sll1873,unknown protein,953108,19606,3302,9357,131,10957,7515,3501,14594,9351,1891,8433
Chr,TU1865,ga,,1,sll1880,sll1880,hypothetical protein,954948,431,133,364,0,129,60,1054,175,97,0,131
Chr,TU1859,ga,,1,sll1884,sll1884,hypothetical protein,954939,12559,6204,4621,206,2684,1930,2635,1029,389,1891,2282.5
Chr,TU1854,ga,,1,sll1885,sll1885,unknown protein,954937,2013,133,729,0,1564,1134,1242,1009,846,90,927.5
Chr,TU1853,ga,,1,sll1886,sll1886,hypothetical protein,954932,13470,1568,6423,37,8358,7557,9674,8442,8179,2026,7868
Chr,TU1821,ga,,1,sll1897,sll1897,hypothetical protein,954884,10162,3202,5081,112,2341,2666,3764,7452,865,1531,2934
Chr,TU1489,g,,1,sll1902,sll1902,hypothetical protein,954553,144,67,211,75,338,181,715,737,130,45,162.5
Chr,TU783,ga,,1,sll1911,sll1911,hypothetical protein,953903,3451,33,978,0,2427,6278,1054,78,387,0,682.5
Chr,TU774,ga,,1,sll1915,sll1915,hypothetical protein,953897,14477,57502,40400,10447,31236,28871,25974,45569,29725,26749,29298
Chr,TU752,ga,,1,sll1926,sll1926,hypothetical protein,953871,2013,901,7209,0,5369,1532,12422,13022,6135,1756,3691
Chr,TU586,ga,,1,sll1934,sll1934,hypothetical protein,953740,1486,901,2378,112,3633,2099,6701,912,925,946,1216
Chr,TU564,ga,,2,"sll1939, sll1940","sll1939, sll1940","unknown protein, hypothetical protein","953726, 953725",1918,300,863,56,2497,2207,2522,1203,2180,0,1560.5
Chr,TU556,ga,,1,sll1942,sll1942,unknown protein,953721,2445,67,2320,0,2615,2937,4367,757,6256,270,2382.5
Chr,TU1469,ga,,1,sll1949,sll1949,unknown protein,954529,1726,1834,3643,766,2154,1659,5082,3649,580,1126,1780
Chr,TU1463,ga,,1,sll1951,sll1951,hemolysin,954527,52250,18678,35089,860,78546,72447,106005,81143,26330,12114,43669.5
Chr,TU1465,n,alt,0,sll1951,sll1951,hemolysin,954527,30727,6871,12367,262,17333,23877,16864,22998,26774,4098,17098.5
Chr,TU1466,n,alt,0,sll1951,sll1951,hemolysin,954527,23728,7772,8493,1402,13651,23136,17467,18436,21229,4413,15559
Chr,TU1458,g,,1,sll1956,sll1956,hypothetical protein,954523,2109,233,690,0,868,633,1769,660,353,135,646.5
Chr,TU1450,g,,1,sll1960,sll1960,hypothetical protein,954515,623,67,58,0,225,434,151,213,382,180,196.5
Chr,TU1449,ga,,1,sll1961,sll1961,hypothetical protein,954514,144,133,249,150,391,223,527,485,181,45,202
Chr,TU909,ga,,1,sll1971,sll1971,probable hexosyltransferase,954023,575,0,115,0,209,127,151,252,143,0,135
Chr,TU1610,ga,,1,sll1973,sll1973,hypothetical protein,954664,4985,2568,4142,1121,3172,4204,1920,4813,1629,2026,2870
Chr,TU1598,g,,1,sll1979,sll1979,hypothetical protein,954652,911,67,556,19,697,892,1242,602,471,0,579
Chr,TU1307,ga,,1,sll2002,sll2002,hypothetical protein,954359,671,67,153,0,552,513,226,291,244,45,235
Chr,TU1304,g,,1,sll2003,sll2003,hypothetical protein,954357,7142,500,1917,19,1982,2033,1242,2018,1447,766,1682
Chr,TU1286,ga,,1,sll2015,sll2015,hypothetical protein,954341,2013,1368,2071,75,2293,1568,5232,2038,1024,585,1790.5
Chr,TU2568,ga,,1,slr0001,slr0001,hypothetical protein,954485,3835,3002,3375,0,7378,5072,4367,5143,4671,1261,4101
Chr,TU2578,ga,,2,"slr0006, slr0007","slr0006, slr0007","unknown protein, probable sugar-phosphate nucleotidyltransferase","952557, 952665",2684,1034,5695,37,595,16731,264,4308,4178,1846,2265
Chr,TU2586,n,alt,0,slr0013,slr0013,hypothetical protein,952659,192,67,173,0,327,573,0,213,179,90,176
Chr,TU2587,g,,1,slr0013,slr0013,hypothetical protein,952659,7478,1534,2416,37,4935,8691,1769,4386,4849,585,3401
Chr,TU2601,gi,,1,slr0019,slr0019,unknown protein,952646,18935,24348,26288,21007,2679,3287,24883,45200,0,44762,22677.5
Chr,TU3306,ga,,1,slr0022,slr0022,hypothetical protein,954924,1343,400,1208,37,1253,1188,2372,1436,2063,315,1230.5
Chr,TU3316,g,,1,slr0031,slr0031,hypothetical protein,952170,1103,400,844,19,1302,875,3426,543,358,45,693.5
Chr,TU2718,gai,,3,"slr0059, slr0060, slr0061","slr0059, slr0060, slr0061","unknown protein, unknown protein, unknown protein","952085, 952609, 952607",1869,2468,2224,486,6204,3420,5797,4367,2003,1126,2346
Chr,TU2729,gi,,1,slr0065,slr0065,hypothetical protein,952572,1246,33,153,0,177,157,414,136,181,45,155
Chr,TU3038,g,,1,slr0078,slr0078,putative 6-pyruvoyl tetrahydrobiopterin synthas e,952343,1822,567,1744,19,1447,2020,1882,1688,2201,45,1716
Chr,TU3145,gai,,1,slr0104,slr0104,hypothetical protein,952272,6567,6638,5752,3308,5219,4626,3802,3745,1836,2342,4214
Chr,TU3152,gi,,1,slr0108,slr0108,unknown protein,952267,49278,82885,58213,82139,268,470,40768,39805,12,147796,45023
Chr,TU3155,ga,,2,"slr0110, slr0111","slr0110, slr0111","hypothetical protein, unknown protein","952263, 954483",13278,1935,4199,75,8583,6116,1920,5764,4765,1036,4482
Chr,TU3159,g,,1,slr0112,slr0112,unknown protein,954538,1246,5403,4007,56,16556,5114,8658,7472,5359,1216,5236.5
Chr,TU3160,g,,1,slr0114,slr0114,putative PP2C-type protein phosphatase,952262,3068,4069,5004,56,5245,4674,1995,3649,2382,1756,3358.5
Chr,TU3161,i,,0,slr0114,slr0114,putative PP2C-type protein phosphatase ,952262,623,0,115,0,129,90,188,213,80,0,102.5
Chr,TU3167,i,,0,slr0120,slr0120,probable tRNA/rRNA methyltransferase ,952251,336,0,96,0,225,247,113,78,529,0,104.5
Chr,TU2267,ga,,1,slr0152,slr0152,serine.threonine protein kinase,954834,8580,1568,4103,150,2984,2382,2597,4211,1464,1441,2489.5
Chr,TU2393,ga,,1,slr0169,slr0169,hypothetical protein,954898,10546,133,1572,19,1940,2823,1318,2251,1131,450,1445
Chr,TU2428,g,,1,slr0184,slr0184,unknown protein,952761,863,4303,2550,206,1720,1212,3877,2232,568,1396,1558
Chr,TU2880,g,,1,slr0195,slr0195,hypothetical protein,952471,5130,10540,7689,3401,2819,3896,3840,6074,570,10133,4513
Chr,TU2881,ga,,2,"slr0196, slr0197","slr0196, comA","unknown protein, competence protein","952357, 953178",96,567,268,187,38,30,791,660,130,225,206
Chr,TU2902,g,,1,slr0207,slr0207,hypothetical protein,952747,240,334,345,93,429,175,565,427,94,675,339.5
Chr,TU2903,i,,0,slr0207,slr0207,hypothetical protein ,952747,575,100,249,112,155,187,188,330,186,270,187.5
Chr,TU2904,ga,,1,slr0208,slr0208,hypothetical protein,952740,5273,634,518,75,2357,3257,1581,679,3071,180,1130
Chr,TU2911,ga,,1,slr0211,slr0211,hypothetical protein,953202,9683,5870,6481,374,7994,6870,15095,11489,7297,3783,7083.5
Chr,TU2660,ga,,1,slr0232,slr0232,hypothetical protein,952086,3212,534,575,748,648,941,489,194,309,1036,611.5
Chr,TU126,ga,,2,"slr0240, slr0241","slr0240, slr0241","transcriptional regulator, hypothetical protein","953271, 953291",623,67,518,0,509,181,1769,873,193,225,367
Chr,TU130,ga,,1,slr0244,slr0244,hypothetical protein,953322,2253,2735,5350,299,6097,4228,2522,14944,11265,4098,4163
Chr,TU140,n,alt,0,slr0250,slr0250,hypothetical protein,953335,1055,267,499,243,536,603,1468,1359,880,135,569.5
Chr,TU141,g,,1,slr0250,slr0250,hypothetical protein,953335,24831,48363,32021,1663,29104,16109,37870,30722,7795,24182,26967.5
Chr,TU151,i,,0,slr0254,slr0254,hypothetical protein ,953344,3068,434,1630,0,1184,1803,2146,1785,925,946,1407
Chr,TU1563,ga,,1,slr0270,slr0270,hypothetical protein,954617,3499,534,690,1047,568,1007,527,388,498,721,629
Chr,TU1565,ga,,3,"slr0271, slr0272, slr0273","slr0271, slr0272, slr0273","unknown protein, unknown protein, unknown protein","954620, 954621, 954622",0,634,230,10597,214,392,264,485,176,180,247
Chr,TU2189,g,,1,slr0280,slr0280,hypothethical protein,952899,431,300,594,0,1109,1086,565,640,1128,180,579.5
Chr,TU2203,g,,1,slr0284,slr0284,hypothetical protein,953156,18263,24248,16547,131,11707,6851,25899,18107,6601,11078,14127
Chr,TU3187,g,,1,slr0303,slr0303,hypothetical protein,952234,575,33,249,19,155,121,301,330,164,0,159.5
Chr,TU3188,n,alt,0,slr0306,slr0306,unknown protein,952034,96,33,345,0,241,163,715,175,92,45,129.5
Chr,TU3189,g,,1,slr0306,slr0306,unknown protein,952034,192,267,230,37,455,434,866,563,462,180,350.5
Chr,TU3190,i,,0,slr0306,slr0306,unknown protein ,952034,383,0,383,0,579,639,866,291,906,90,383
Chr,TU3196,g,,1,slr0309,slr0309,P-methylase,952228,240,200,1074,0,734,416,3764,1223,1095,180,575
Chr,TU3197,i,,0,slr0309,slr0309,probable methyltransferase ,952228,1582,434,1591,93,461,513,1016,1029,292,135,487
Chr,TU3198,i,,0,slr0309,slr0309,probable methyltransferase ,952228,527,167,518,37,380,519,979,466,234,180,423
Chr,TU3200,i,,0,slr0312,slr0312,two-component response regulator NarL subfamily,952226,0,100,38,19,139,283,38,19,664,0,38
Chr,TU3202,i,,0,slr0316,slr0316,hypothetical protein ,953645,383,133,288,131,895,1236,828,485,3574,270,434
Chr,TU2363,ga,,1,slr0320,slr0320,hypothetical protein,952803,19941,3836,8015,3813,6435,14734,3802,2504,1131,2882,3824.5
Chr,TU2387,g,,1,slr0337,slr0337,hypothetical protein,952786,2013,434,997,505,3558,2587,8093,3260,672,630,1505
Chr,TU2534,g,,1,slr0347,slr0347,probable permease protein of ABC transporter,952691,1055,467,1112,187,659,410,1506,1164,333,630,644.5
Chr,TU2543,ga,,1,slr0351,slr0351,hypothetical protein,953213,5896,567,1630,74,1168,1520,2334,1941,1105,315,1344
Chr,TU2549,ga,,1,slr0354,slr0354,ATP-binding protein of ABC transporter,952682,2828,400,690,0,1677,947,1807,970,1336,135,958.5
Chr,TU2561,gai,,1,slr0358,slr0358,unknown protein,952104,7334,2102,3356,56,6269,2546,3915,8946,3037,2386,3196.5
Chr,TU2435,g,,1,slr0360,slr0360,hypothetical protein,952753,431,33,38,0,386,525,715,213,442,90,299.5
Chr,TU2436,i,,0,slr0360,slr0360,hypothetical protein ,952753,2157,667,767,75,1104,1279,226,1708,824,315,795.5
Chr,TU2438,g,,1,slr0362,slr0362,hypothetical protein,952726,2684,167,633,0,868,995,715,582,382,135,607.5
Chr,TU2444,g,,1,slr0363,slr0363,hypothetical protein,952757,431,33,115,0,246,259,188,252,619,0,217
Chr,TU2447,i,,0,slr0364,slr0364,hypothetical protein ,952760,96,67,153,0,579,199,828,213,147,0,150
Chr,TU2448,i,,0,slr0364,slr0364,hypothetical protein ,952760,0,67,115,112,70,66,527,97,51,90,80
Chr,TU2449,i,,0,slr0364,slr0364,hypothetical protein ,952760,863,334,1323,224,1752,1906,3764,2115,556,1216,1269.5
Chr,TU2462,g,,2,"slr0373, slr0374","slr0373, slr0374","hypothetical protein, hypothetical protein","952742, 952741",80532,252389,758742,9775,202242,54148,526448,158889,164020,373094,183131
Chr,TU2464,ga,,1,slr0377,slr0377,unknown protein,952752,6855,367,1457,19,1597,1279,640,3028,1950,360,1368
Chr,TU2476,g,,1,slr0383,slr0383,hypothetical protein,954802,671,67,134,0,900,1140,75,233,1510,0,183.5
Chr,TU2483,n,alt,0,slr0386,slr0386,unknown protein,952733,479,100,575,19,370,742,38,58,68,45,84
Chr,TU2484,g,,1,slr0386,slr0386,unknown protein,952733,1390,33,307,75,702,983,376,466,1481,45,421
Chr,TU2488,i,,0,slr0388,slr0388,hypothetical protein ,952311,2253,133,824,0,680,476,1205,796,573,45,626.5
Chr,TU2226,g,,1,slr0398,slr0398,unknown protein,953141,719,0,288,0,139,90,527,39,188,45,114.5
Chr,TU2233,ga,,1,slr0404,slr0404,hypothetical protein,952868,14524,10206,14879,972,13427,9397,19876,17001,6352,9682,11816.5
Chr,TU2243,gi,,1,slr0408,slr0408,integrin subunit alpha,953131,1103,567,1093,37,1131,1381,1242,1475,1691,450,1117
Chr,TU2245,i,,0,slr0408,slr0408,unknown protein ,953131,575,0,77,0,209,181,301,213,140,0,160.5
Chr,TU2247,i,,0,slr0408,slr0408,unknown protein ,953131,3403,100,1553,0,1430,1411,2673,660,418,270,1035.5
Chr,TU2253,i,,0,slr0408,slr0408,unknown protein ,953131,288,300,230,0,348,555,75,369,384,90,294
Chr,TU2254,i,,0,slr0408,slr0408,unknown protein ,953131,96,867,537,318,509,694,301,582,568,90,523
Chr,TU2256,i,,0,slr0408,slr0408,unknown protein ,953131,623,0,115,0,354,277,188,330,575,90,232.5
Chr,TU2849,ga,,2,"slr0420, slr0421","slr0420, slr0421","hypothetical protein, unknown protein","952553, 952494",4170,1501,3030,3084,2438,3046,2183,3280,1520,1801,2734
Chr,TU2668,ga,,1,slr0431,slr0431,hypothetical protein,952492,1965,267,537,0,2095,2358,1807,1727,3347,540,1767
Chr,TU2683,ga,,1,slr0438,slr0438,hypothetical protein,952601,2541,1134,2263,56,1452,1864,1242,1980,1546,1261,1499
Chr,TU2684,ga,,1,slr0439,slr0439,unknown protein,952837,48,67,230,0,70,217,640,175,401,90,132.5
Chr,TU2695,ga,,1,slr0440,slr0440,hypothetical protein,952599,5081,2535,3643,168,5636,8311,3426,5337,8865,991,4362
Chr,TU2169,ga,,1,slr0443,slr0443,hypothetical protein,952916,671,0,58,0,166,199,226,116,63,0,89.5
Chr,TU2178,ga,,1,slr0445,slr0445,hypothethical protein,952909,3020,10073,7018,374,5819,4927,9223,6463,7628,5584,6141
Chr,TU3673,i,,0,slr0454,slr0454,RND multidrug efflux transporter ,951920,479,67,230,37,498,669,301,563,512,0,390
Chr,TU3674,i,,0,slr0454,slr0454,RND multidrug efflux transporter ,951920,719,1201,1189,916,2690,2431,903,1339,1769,450,1195
Chr,TU3675,g,,2,"slr0455, slr0456","slr0455, slr0456","hypothetical protein, unknown protein","951918, 951917",959,567,1150,19,1709,1025,1769,1184,1242,180,1087.5
Chr,TU2752,n,alt,0,slr0476,slr0476,unknown protein,952556,1582,400,172,150,1650,1086,75,893,2749,540,716.5
Chr,TU2753,ga,,1,slr0476,slr0476,unknown protein,952556,3643,1501,4659,131,5154,36531,979,2387,7522,1081,3015
Chr,TU2760,ga,,1,slr0483,slr0483,hypothetical protein,952547,10929,1267,4314,56,38887,46036,17806,23348,36179,2297,14367.5
Chr,TU2766,ga,,1,slr0487,slr0487,hypothetical protein,952550,240,1234,748,262,825,513,1054,970,126,405,630.5
Chr,TU2770,g,,3,"slr0489, slr0491, slr0492","slr0489, slr0491, menE","unknowm protein, hypothetical protein, O-succinylbenzoic acid-CoA ligase","952548, 952544, 952543",2493,6838,4218,748,4217,1749,7830,3202,1266,1396,2847.5
Chr,TU3061,i,,0,slr0498,slr0498,unknown protein ,952833,959,33,153,0,246,265,38,97,145,45,121
Chr,TU3078,ga,,1,slr0509,slr0509,alkaline phosphatase,952315,911,133,403,0,1259,887,678,272,945,0,540.5
Chr,TU3079,i,,0,slr0509,slr0509,hypothetical protein ,952315,144,33,96,19,461,615,828,291,1578,0,217.5
